"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races"
"1500000US210670004001","Block Group 1, Census Tract 4, Fayette County, Kentucky","671","145","569","136","433","103","96","77","34","50","0","11","0","11","0","11","6","9","0","11","6","9","102","69","102","69","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670040012","Block Group 2, Census Tract 40.01, Fayette County, Kentucky","1178","255","986","215","909","219","43","54","0","11","34","34","0","11","0","11","0","11","0","11","0","11","192","214","150","198","0","11","0","11","0","11","0","11","42","67","0","11","0","11","0","11"
"1500000US210670038022","Block Group 2, Census Tract 38.02, Fayette County, Kentucky","689","249","485","140","485","140","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","204","193","129","165","0","11","0","11","0","11","0","11","70","105","5","11","5","11","0","11"
"1500000US210670038021","Block Group 1, Census Tract 38.02, Fayette County, Kentucky","468","129","449","122","425","120","10","15","0","11","0","11","0","11","0","11","14","20","0","11","14","20","19","32","19","32","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670003001","Block Group 1, Census Tract 3, Fayette County, Kentucky","413","225","286","118","118","75","168","103","0","11","0","11","0","11","0","11","0","11","0","11","0","11","127","182","9","17","0","11","0","11","0","11","0","11","118","190","0","11","0","11","0","11"
"1500000US210670020011","Block Group 1, Census Tract 20.01, Fayette County, Kentucky","2213","593","806","444","293","144","405","376","0","11","0","11","0","11","0","11","108","162","0","11","108","162","1407","535","581","435","0","11","0","11","0","11","0","11","826","469","0","11","0","11","0","11"
"1500000US210670039182","Block Group 2, Census Tract 39.18, Fayette County, Kentucky","2630","386","2445","327","2232","339","193","122","0","11","20","24","0","11","0","11","0","11","0","11","0","11","185","249","185","249","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670040033","Block Group 3, Census Tract 40.03, Fayette County, Kentucky","2487","354","2334","364","2150","368","100","93","0","11","66","89","0","11","0","11","18","28","18","28","0","11","153","139","153","139","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670040071","Block Group 1, Census Tract 40.07, Fayette County, Kentucky","872","153","866","151","851","146","0","11","0","11","0","11","0","11","0","11","15","19","6","10","9","15","6","10","6","10","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670041032","Block Group 2, Census Tract 41.03, Fayette County, Kentucky","1342","198","1251","175","962","150","51","35","7","10","135","99","0","11","7","22","89","106","0","11","89","106","91","105","67","83","0","11","0","11","0","11","0","11","24","28","0","11","0","11","0","11"
"1500000US210670041043","Block Group 3, Census Tract 41.04, Fayette County, Kentucky","947","214","947","214","924","217","5","7","11","17","0","11","0","11","0","11","7","11","0","11","7","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US210670041053","Block Group 3, Census Tract 41.05, Fayette County, Kentucky","868","263","680","177","622","164","33","46","0","11","0","11","0","11","0","11","25","33","0","11","25","33","188","237","178","237","0","11","0","11","0","11","0","11","10","16","0","11","0","11","0","11"
"1500000US210670041071","Block Group 1, Census Tract 41.07, Fayette County, Kentucky","1195","286","1150","281","1001","245","10","17","0","11","93","105","0","11","0","11","46","53","0","11","46","53","45","63","0","11","0","11","0","11","0","11","0","11","45","63","0","11","0","11","0","11"
"1500000US210670042043","Block Group 3, Census Tract 42.04, Fayette County, Kentucky","1812","352","1800","354","1735","357","0","11","0","11","15","24","0","11","0","11","50","81","0","11","50","81","12","20","12","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
